GP ID,New District,Block Name,GP Name,Urbanies,District ID,Block ID
1821,BARMER,FAGLIYA,BAKHASAR,,8,55
1822,BARMER,FAGLIYA,BANDHA,,8,55
1823,BARMER,FAGLIYA,BAWARWALA,,8,55
1824,BARMER,FAGLIYA,BHALGAON,,8,55
1825,BARMER,FAGLIYA,BHANWARIYA,,8,55
1826,BARMER,FAGLIYA,BOLI,,8,55
1827,BARMER,FAGLIYA,EKAL,,8,55
1828,BARMER,FAGLIYA,FAGLIYA,,8,55
1829,BARMER,FAGLIYA,GANGASARA,,8,55
1830,BARMER,FAGLIYA,GIRA,,8,55
1831,BARMER,FAGLIYA,GODA,,8,55
1832,BARMER,FAGLIYA,HATHLA,,8,55
1833,BARMER,FAGLIYA,MEETHRI,,8,55
1834,BARMER,FAGLIYA,NAWAPURA,,8,55
1835,BARMER,FAGLIYA,OGALA,,8,55
1836,BARMER,FAGLIYA,PANCHARLA,,8,55
1837,BARMER,FAGLIYA,PANDARWALI,,8,55
1838,BARMER,FAGLIYA,PANORIYA,,8,55
1839,BARMER,FAGLIYA,SANWLASI,,8,55
1840,BARMER,FAGLIYA,SATA,,8,55
1841,BARMER,FAGLIYA,TARLA,,8,55
1842,BARMER,GADRA ROAD,AASARI,,8,56
1843,BARMER,GADRA ROAD,ACHARANIYON KI DHANI,,8,56
1844,BARMER,GADRA ROAD,BALEWA,,8,56
1845,BARMER,GADRA ROAD,BANDASAR,,8,56
1846,BARMER,GADRA ROAD,BANDHARA,,8,56
1847,BARMER,GADRA ROAD,BEEJAWAL,,8,56
1848,BARMER,GADRA ROAD,CHETRODI,,8,56
1849,BARMER,GADRA ROAD,DETANI,,8,56
1850,BARMER,GADRA ROAD,DOODHORA,,8,56
1851,BARMER,GADRA ROAD,DRABHA,,8,56
1852,BARMER,GADRA ROAD,GADRA ROAD,,8,56
1853,BARMER,GADRA ROAD,GIRAB,,8,56
1854,BARMER,GADRA ROAD,HARSANI,,8,56
1855,BARMER,GADRA ROAD,JAISINDHAR GAON,,8,56
1856,BARMER,GADRA ROAD,JAISINDHAR STATION,,8,56
1857,BARMER,GADRA ROAD,JHANKALI,,8,56
1858,BARMER,GADRA ROAD,KHABDALA,,8,56
1859,BARMER,GADRA ROAD,KHADEEN,,8,56
1860,BARMER,GADRA ROAD,KHALIFE KI BAORI,,8,56
1861,BARMER,GADRA ROAD,KHANIYANI,,8,56
1862,BARMER,GADRA ROAD,KHARCHI,,8,56
1863,BARMER,GADRA ROAD,KHUDANI,,8,56
1864,BARMER,GADRA ROAD,KUBRIYA,,8,56
1865,BARMER,GADRA ROAD,MAGRA,,8,56
1866,BARMER,GADRA ROAD,MALANA,,8,56
1867,BARMER,GADRA ROAD,PANNELA,,8,56
1868,BARMER,GADRA ROAD,PHOGERA,,8,56
1869,BARMER,GADRA ROAD,RANASAR,,8,56
1870,BARMER,GADRA ROAD,RATRERI KALAN,,8,56
1871,BARMER,GADRA ROAD,RAVATSAR,,8,56
1872,BARMER,GADRA ROAD,REDANA,,8,56
1873,BARMER,GADRA ROAD,ROHIDAALA,,8,56
1874,BARMER,GADRA ROAD,ROHIDI,,8,56
1875,BARMER,GADRA ROAD,SHAHDAD KA PAR,,8,56
1876,BARMER,GADRA ROAD,SUNDRA,,8,56
1877,BARMER,GADRA ROAD,TAMLOR,,8,56
1878,BARMER,GADRA ROAD,TANUMAN JI,,8,56
1879,BALOTRA,GIRA,CHEEBI,,9,57
1880,BALOTRA,GIRA,CHIDIYA,,9,57
1881,BALOTRA,GIRA,CHIMONIYON KI DHANI,,9,57
1882,BALOTRA,GIRA,DANPURA,,9,57
1883,BALOTRA,GIRA,DEVPURA URF GOGASAR,,9,57
1884,BALOTRA,GIRA,GIRA,,9,57
1885,BALOTRA,GIRA,HEERA KI DHANI,,9,57
1886,BALOTRA,GIRA,JAGARAM KI DHANI,,9,57
1887,BALOTRA,GIRA,JAJAVA,,9,57
1888,BALOTRA,GIRA,JAKHARA,,9,57
1889,BALOTRA,GIRA,KANOR,,9,57
1890,BALOTRA,GIRA,KARALIYA BERA,,9,57
1891,BALOTRA,GIRA,KASHUMBLA BHATIYAN,,9,57
1892,BALOTRA,GIRA,KHARADA BHARAT SINGH,,9,57
1893,BALOTRA,GIRA,KHARAPAR,,9,57
1894,BALOTRA,GIRA,KHOKHSAR,,9,57
1895,BALOTRA,GIRA,KHOKHSAR PASCHIM,,9,57
1896,BALOTRA,GIRA,KHOKHSAR PURV,,9,57
1897,BALOTRA,GIRA,KUMPALIYA,,9,57
1898,BALOTRA,GIRA,LAPUNDARA BARHTHAN,,9,57
1899,BALOTRA,GIRA,MADON KI DHANI,,9,57
1900,BALOTRA,GIRA,MANPURA KHARDA,,9,57
1901,BALOTRA,GIRA,MEGWALON KI BASTI,,9,57
1902,BALOTRA,GIRA,NEEMBA KI DHANI,,9,57
1903,BALOTRA,GIRA,PAREU,,9,57
1904,BALOTRA,GIRA,PATALINADI,,9,57
1905,BALOTRA,GIRA,PUNIYO KA TALA,,9,57
1906,BALOTRA,GIRA,RADIYA TALAR,,9,57
1907,BALOTRA,GIRA,RATEU,,9,57
1908,BALOTRA,GIRA,SANTRA,,9,57
1909,BALOTRA,GIRA,SAWAU MOOLRAJ,,9,57
1910,BALOTRA,GIRA,SAWAU PADAMSINGH,,9,57
1911,BALOTRA,GIRA,SHAHAR,,9,57
1912,BALOTRA,GIRA,SHYAMPURA,,9,57
1913,BALOTRA,GIRA,SOHADA,,9,57
1914,BALOTRA,GIRA,UTARANI,,9,57
1915,BARMER,GUDHAMALANI,AALPURA,,8,58
1916,BARMER,GUDHAMALANI,ARTBAW,,8,58
1917,BARMER,GUDHAMALANI,BANTA,,8,58
1918,BARMER,GUDHAMALANI,BARASAN,,8,58
1919,BARMER,GUDHAMALANI,BERIGAON,,8,58
1920,BARMER,GUDHAMALANI,BHAKHARPURA,,8,58
1921,BARMER,GUDHAMALANI,BHEDANA,,8,58
1922,BARMER,GUDHAMALANI,DABAD,,8,58
1923,BARMER,GUDHAMALANI,DEDAWAS JAGEER,,8,58
1924,BARMER,GUDHAMALANI,DEVNAGAR,,8,58
1925,BARMER,GUDHAMALANI,GADEVI,,8,58
1926,BARMER,GUDHAMALANI,GANDHAW KALAN,,8,58
1927,BARMER,GUDHAMALANI,GUDHAMALANI,Urbanies,8,58
1928,BARMER,GUDHAMALANI,JEEWANIYO KO DHANI,,8,58
1929,BARMER,GUDHAMALANI,KHADAALI,,8,58
1930,BARMER,GUDHAMALANI,KHARWA,,8,58
1931,BARMER,GUDHAMALANI,LUNWA JAGEER,,8,58
1932,BARMER,GUDHAMALANI,MOKHAWA KHURD,,8,58
1933,BARMER,GUDHAMALANI,NAGAR,,8,58
1934,BARMER,GUDHAMALANI,NAYA NAGER,,8,58
1935,BARMER,GUDHAMALANI,NEHARO KA VAS,,8,58
1936,BARMER,GUDHAMALANI,PALIYALI,,8,58
1937,BARMER,GUDHAMALANI,PEEPRALI,,8,58
1938,BARMER,GUDHAMALANI,PUNJA BERI,,8,58
1939,BARMER,GUDHAMALANI,RAMJI KA GOL,,8,58
1940,BARMER,GUDHAMALANI,RAMJI KA GOL PHANTA,,8,58
1941,BARMER,GUDHAMALANI,RATANPURA,,8,58
1942,BARMER,GUDHAMALANI,ROLI,,8,58
1943,BARMER,GUDHAMALANI,SAGRANIYON KI BERI,,8,58
1944,BARMER,GUDHAMALANI,SINDHASWA CHAUHANAN,,8,58
1945,BARMER,GUDHAMALANI,SINDHASWA HARNIYAN,,8,58
1946,BALOTRA,KALYANPUR,ARABA CHOHAN,,9,59
1947,BALOTRA,KALYANPUR,ARABA DUDAWATAN,,9,59
1948,BALOTRA,KALYANPUR,BALAU JATI,,9,59
1949,BALOTRA,KALYANPUR,CHACHARLAI KALLA,,9,59
1950,BALOTRA,KALYANPUR,DEORIYA,,9,59
1951,BALOTRA,KALYANPUR,DHANI SHANKHALA,,9,59
1952,BALOTRA,KALYANPUR,DOLI KALLA,,9,59
1953,BALOTRA,KALYANPUR,DOLI RAJGURA,,9,59
1954,BALOTRA,KALYANPUR,GANGAWAS,,9,59
1955,BALOTRA,KALYANPUR,GHAROI CHARNAN,,9,59
1956,BALOTRA,KALYANPUR,GODAWAS,,9,59
1957,BALOTRA,KALYANPUR,GWALNADA,,9,59
1958,BALOTRA,KALYANPUR,JASTI,,9,59
1959,BALOTRA,KALYANPUR,KALYANPUR,,9,59
1960,BALOTRA,KALYANPUR,KANKRALA,,9,59
1961,BALOTRA,KALYANPUR,KHEEPALI KHERA,,9,59
1962,BALOTRA,KALYANPUR,KORNA,,9,59
1963,BALOTRA,KALYANPUR,KURI,,9,59
1964,BALOTRA,KALYANPUR,MANDLI,,9,59
1965,BALOTRA,KALYANPUR,MOOL KI DHANI,,9,59
1966,BALOTRA,KALYANPUR,NAGANA,,9,59
1967,BALOTRA,KALYANPUR,NEWRI,,9,59
1968,BALOTRA,KALYANPUR,PATAU KHURD,,9,59
1969,BALOTRA,KALYANPUR,RORWA KALAN,,9,59
1970,BALOTRA,KALYANPUR,SARWARI,,9,59
1971,BALOTRA,KALYANPUR,SOORPURA,,9,59
1972,BALOTRA,KALYANPUR,THOB,,9,59
1973,BALOTRA,KALYANPUR,THUMBLI,,9,59
1974,BALOTRA,KALYANPUR,TIRSINGRI SODHA,,9,59
1975,BALOTRA,PANYLA KLA,AMALIYALA,,9,60
1976,BALOTRA,PANYLA KLA,DARGUDA,,9,60
1977,BALOTRA,PANYLA KLA,ED - SINDHARI,,9,60
1978,BALOTRA,PANYLA KLA,ED MANJI,,9,60
1979,BALOTRA,PANYLA KLA,KADANARI,,9,60
1980,BALOTRA,PANYLA KLA,KAGON KI DHANI,,9,60
1981,BALOTRA,PANYLA KLA,KHUDALA,,9,60
1982,BALOTRA,PANYLA KLA,KOSHLOO,,9,60
1983,BALOTRA,PANYLA KLA,LOLAWA,,9,60
1984,BALOTRA,PANYLA KLA,LOONA KALAN,,9,60
1985,BALOTRA,PANYLA KLA,MOTISARA,,9,60
1986,BALOTRA,PANYLA KLA,NAI UNDARI,,9,60
1987,BALOTRA,PANYLA KLA,NEHRO KI DHANI,,9,60
1988,BALOTRA,PANYLA KLA,PAYLA KALAN,,9,60
1989,BALOTRA,PANYLA KLA,PAYLA KHURD,,9,60
1990,BALOTRA,PANYLA KLA,RAMDEORA,,9,60
1991,BALOTRA,PANYLA KLA,SARA,,9,60
1992,BALOTRA,PANYLA KLA,SARA JHOOND,,9,60
1993,BALOTRA,PANYLA KLA,SARADHANJI,,9,60
1994,BALOTRA,PANYLA KLA,TALBANIYO KI DHANI,,9,60
1995,BALOTRA,PATODI,BAGAWAS,,9,61
1996,BALOTRA,PATODI,BANIYAWAS,,9,61
1997,BALOTRA,PATODI,BARNAWA JAGEER,,9,61
1998,BALOTRA,PATODI,BHAGWANPURA,,9,61
1999,BALOTRA,PATODI,BHAKARSAR,,9,61
2000,BALOTRA,PATODI,CHILANADI,,9,61
2001,BALOTRA,PATODI,DAUKIYON KA TALA,,9,61
2002,BALOTRA,PATODI,DHURGAPURA,,9,61
2003,BALOTRA,PATODI,GANGAPURA,,9,61
2004,BALOTRA,PATODI,JAWAHAR PURA,,9,61
2005,BALOTRA,PATODI,KALEWA,,9,61
2006,BALOTRA,PATODI,KANWARLI SURAJ BERA,,9,61
2007,BALOTRA,PATODI,KESARPURA,,9,61
2008,BALOTRA,PATODI,KHANORA,,9,61
2009,BALOTRA,PATODI,KHARDI,,9,61
2010,BALOTRA,PATODI,KHARINADI,,9,61
2011,BALOTRA,PATODI,LAKHANIYON KI DHANI,,9,61
2012,BALOTRA,PATODI,MOHANPURA,,9,61
2013,BALOTRA,PATODI,MUKANPURA,,9,61
2014,BALOTRA,PATODI,NAVATALA,,9,61
2015,BALOTRA,PATODI,NAWODA BERA,,9,61
2016,BALOTRA,PATODI,NAYAPURA,,9,61
2017,BALOTRA,PATODI,OKATIYA BERA,,9,61
2018,BALOTRA,PATODI,PATASAR,,9,61
2019,BALOTRA,PATODI,PATODI,,9,61
2020,BALOTRA,PATODI,REENCHHOLI,,9,61
2021,BALOTRA,PATODI,SAJIYALI PADAM SINGH,,9,61
2022,BALOTRA,PATODI,SAJIYALI ROOPJI RAJABERI,,9,61
2023,BALOTRA,PATODI,SAMBHRA,,9,61
2024,BALOTRA,PATODI,SANGRANADI,,9,61
2025,BALOTRA,PATODI,SIMARKHIYA,,9,61
2026,BARMER,RAMSAR,ABHE KA PAR,,8,62
2027,BARMER,RAMSAR,BABUGULERIYA,,8,62
2028,BARMER,RAMSAR,BASRA,,8,62
2029,BARMER,RAMSAR,BHACHBHAR,,8,62
2030,BARMER,RAMSAR,BHEENDE KA PAR,,8,62
2031,BARMER,RAMSAR,BOOTHIYA,,8,62
2032,BARMER,RAMSAR,CHADAR MADRUP,,8,62
2033,BARMER,RAMSAR,CHADI,,8,62
2034,BARMER,RAMSAR,CHARWA TAKHATA BAD,,8,62
2035,BARMER,RAMSAR,DERASAR,,8,62
2036,BARMER,RAMSAR,GAGRIYA,,8,62
2037,BARMER,RAMSAR,GANGALA,,8,62
2038,BARMER,RAMSAR,GARDIYA,,8,62
2039,BARMER,RAMSAR,HATHMA,,8,62
2040,BARMER,RAMSAR,INDROHI,,8,62
2041,BARMER,RAMSAR,JAKHRON KA TALA,,8,62
2042,BARMER,RAMSAR,KANTAL KA PAR,,8,62
2043,BARMER,RAMSAR,KHADEEN,,8,62
2044,BARMER,RAMSAR,KHARA RATHORAN,,8,62
2045,BARMER,RAMSAR,KHARIYA RATHORAN,,8,62
2046,BARMER,RAMSAR,MEKARAN WALA,,8,62
2047,BARMER,RAMSAR,PADHARIYA,,8,62
2048,BARMER,RAMSAR,PANDHI KA PAR,,8,62
2049,BARMER,RAMSAR,RAMSAR,,8,62
2050,BARMER,RAMSAR,SAJJAN KA PAR,,8,62
2051,BARMER,RAMSAR,SETRAU,,8,62
2052,BARMER,RAMSAR,SIHANI,,8,62
2053,BARMER,RAMSAR,SIYAI,,8,62
2054,BARMER,RAMSAR,SURALI,,8,62
2055,BARMER,RAMSAR,SUWARA,,8,62
2056,BARMER,RAMSAR,TAMLIYAR,,8,62
2057,BALOTRA,SAMDARI,AJEET,,9,63
2058,BALOTRA,SAMDARI,AMBON KA BARA,,9,63
2059,BALOTRA,SAMDARI,BAAMSEEN,,9,63
2060,BALOTRA,SAMDARI,BHALARON KA BARA,,9,63
2061,BALOTRA,SAMDARI,DEVRA,,9,63
2062,BALOTRA,SAMDARI,DHINDAS,,9,63
2063,BALOTRA,SAMDARI,JETHANTARI,,9,63
2064,BALOTRA,SAMDARI,KAMON KA BARA,,9,63
2065,BALOTRA,SAMDARI,KARMAWAS,,9,63
2066,BALOTRA,SAMDARI,KHANDAP,,9,63
2067,BALOTRA,SAMDARI,KHEJARIYALI,,9,63
2068,BALOTRA,SAMDARI,KOTARI,,9,63
2069,BALOTRA,SAMDARI,LALANA,,9,63
2070,BALOTRA,SAMDARI,MAJAL,,9,63
2071,BALOTRA,SAMDARI,PHOOLAN,,9,63
2072,BALOTRA,SAMDARI,RAKHI,,9,63
2073,BALOTRA,SAMDARI,RAMPURA,,9,63
2074,BALOTRA,SAMDARI,RANI DESIPURA,,9,63
2075,BALOTRA,SAMDARI,RATRI,,9,63
2076,BALOTRA,SAMDARI,SAMADARI,Urbanies,9,63
2077,BALOTRA,SAMDARI,SAMDARI STATION,Urbanies,9,63
2078,BALOTRA,SAMDARI,SANWARDA,,9,63
2079,BALOTRA,SAMDARI,SARWADI,,9,63
2080,BALOTRA,SAMDARI,SEWALI,,9,63
2081,BALOTRA,SAMDARI,SILORE,,9,63
2082,BALOTRA,SAMDARI,THAKAR KHERA,,9,63
2083,BARMER,SEDWA,AAKAL,,8,64
2084,BARMER,SEDWA,ADARSH KEKAD,,8,64
2085,BARMER,SEDWA,ALOO KA TALA,,8,64
2086,BARMER,SEDWA,BAMADLADER,,8,64
2087,BARMER,SEDWA,BAMARLA,,8,64
2088,BARMER,SEDWA,BHANWAR,,8,64
2089,BARMER,SEDWA,BHERUDI,,8,64
2090,BARMER,SEDWA,CHICHADASAR,,8,64
2091,BARMER,SEDWA,GULE KI BERI,,8,64
2092,BARMER,SEDWA,HARPALIYA,,8,64
2093,BARMER,SEDWA,JANPALIYA,,8,64
2094,BARMER,SEDWA,JATON KA BERA,,8,64
2095,BARMER,SEDWA,JHARPA,,8,64
2096,BARMER,SEDWA,KARTIYA,,8,64
2097,BARMER,SEDWA,KEKAD,,8,64
2098,BARMER,SEDWA,KUNDANPURA,,8,64
2099,BARMER,SEDWA,LAKRASAR,,8,64
2100,BARMER,SEDWA,NAWATALA BAKHASAR,,8,64
2101,BARMER,SEDWA,PANDHI KA NIWAN,,8,64
2102,BARMER,SEDWA,ROHILA,,8,64
2103,BARMER,SEDWA,SALARIYA,,8,64
2104,BARMER,SEDWA,SARLA,,8,64
2105,BARMER,SEDWA,SEDWA,,8,64
2106,BARMER,SEDWA,SHERPUR,,8,64
2107,BARMER,SEDWA,SHOBHALA DARSAN,,8,64
2108,BARMER,SEDWA,SINHAR,,8,64
2109,BARMER,SEDWA,SOMARADI,,8,64
2110,BARMER,SEDWA,SONARI,,8,64
2111,BARMER,SHEO,AAKLI,,8,65
2112,BARMER,SHEO,ARANG,,8,65
2113,BARMER,SHEO,BALAI,,8,65
2114,BARMER,SHEO,BALASAR,,8,65
2115,BARMER,SHEO,BARIYADA,,8,65
2116,BARMER,SHEO,BHINYAR,,8,65
2117,BARMER,SHEO,BISOO KALLAN,,8,65
2118,BARMER,SHEO,BUDHATALA,,8,65
2119,BARMER,SHEO,CHOCHRA,,8,65
2120,BARMER,SHEO,DHANANI MEGHWALON KI DHANI,,8,65
2121,BARMER,SHEO,DHARVI KALAN,,8,65
2122,BARMER,SHEO,DHARWI KHURD,,8,65
2123,BARMER,SHEO,GUNGA,,8,65
2124,BARMER,SHEO,HARWA,,8,65
2125,BARMER,SHEO,HATHISINGH KA GAON,,8,65
2126,BARMER,SHEO,JHANPHALEE KALLAN,,8,65
2127,BARMER,SHEO,JONEJO KI BASTI,,8,65
2128,BARMER,SHEO,JORANADA,,8,65
2129,BARMER,SHEO,KANASAR,,8,65
2130,BARMER,SHEO,KASHMIR,,8,65
2131,BARMER,SHEO,KAYAM KI BASTI,,8,65
2132,BARMER,SHEO,KOTRA,,8,65
2133,BARMER,SHEO,LAXMIPURA,,8,65
2134,BARMER,SHEO,MOKHAB KALLAN,,8,65
2135,BARMER,SHEO,MUNGERIYA,,8,65
2136,BARMER,SHEO,NAGARDA,,8,65
2137,BARMER,SHEO,NEEMBLA,,8,65
2138,BARMER,SHEO,NEGRADA,,8,65
2139,BARMER,SHEO,POSHAL,,8,65
2140,BARMER,SHEO,RAJBERA,,8,65
2141,BARMER,SHEO,RAJDAL,,8,65
2142,BARMER,SHEO,RAMDERIYA,,8,65
2143,BARMER,SHEO,RANEJI KI BASTI,,8,65
2144,BARMER,SHEO,RATRI,,8,65
2145,BARMER,SHEO,SHEO,,8,65
2146,BARMER,SHEO,SHIVAJI NAGAR,,8,65
2147,BARMER,SHEO,SWAMI KA GAON,,8,65
2148,BARMER,SHEO,UNDOO,,8,65
2149,BALOTRA,SINDHARI,ARINIYALI MAHECHAN,,9,66
2150,BALOTRA,SINDHARI,BAMANI,,9,66
2151,BALOTRA,SINDHARI,BANDANADA,,9,66
2152,BALOTRA,SINDHARI,BHATA,,9,66
2153,BALOTRA,SINDHARI,BHOOKA BHAGATSINGH,,9,66
2154,BALOTRA,SINDHARI,BILASAR,,9,66
2155,BALOTRA,SINDHARI,CHADO KI DHANI,,9,66
2156,BALOTRA,SINDHARI,DAKHAN,,9,66
2157,BALOTRA,SINDHARI,DANDALI,,9,66
2158,BALOTRA,SINDHARI,DHANWA,,9,66
2159,BALOTRA,SINDHARI,DHOORIYA MOTISINGH,,9,66
2160,BALOTRA,SINDHARI,GODARON KA SARA,,9,66
2161,BALOTRA,SINDHARI,HODOO,,9,66
2162,BALOTRA,SINDHARI,JUNA MEETHA KHEDA,,9,66
2163,BALOTRA,SINDHARI,KAMTHAI,,9,66
2164,BALOTRA,SINDHARI,KARNA,,9,66
2165,BALOTRA,SINDHARI,KHARA MAHECHAN,,9,66
2166,BALOTRA,SINDHARI,KHARANTIYA,,9,66
2167,BALOTRA,SINDHARI,LOHIDI,,9,66
2168,BALOTRA,SINDHARI,LOOKHON KI DHANI,,9,66
2169,BALOTRA,SINDHARI,MANAWAS,,9,66
2170,BALOTRA,SINDHARI,NAKORA,,9,66
2171,BALOTRA,SINDHARI,SAMDARON KA TALA,,9,66
2172,BALOTRA,SINDHARI,SANPA MANJI,,9,66
2173,BALOTRA,SINDHARI,SARNO KA TALA,,9,66
2174,BALOTRA,SINDHARI,SEOREN KI DHANI,,9,66
2175,BALOTRA,SINDHARI,SINDHARI CHARNAN,Urbanies,9,66
2176,BALOTRA,SINDHARI,SINDHARI CHUASEERA,Urbanies,9,66
2177,BALOTRA,SINDHARI,TAKOOBERI,,9,66
2178,BALOTRA,SINDHARI,UCHIYA,,9,66
2179,BALOTRA,SIWANA,ANNPURNA NAGAR,,9,67
2180,BALOTRA,SIWANA,ARJIYANA,,9,67
2181,BALOTRA,SIWANA,BERANARI,,9,67
2182,BALOTRA,SIWANA,BHAGWA,,9,67
2183,BALOTRA,SIWANA,BHAGWA RAGHUNATHPURA,,9,67
2184,BALOTRA,SIWANA,BHEEMGODA,,9,67
2185,BALOTRA,SIWANA,DEWANDI,,9,67
2186,BALOTRA,SIWANA,DHARNA,,9,67
2187,BALOTRA,SIWANA,DHEERA,,9,67
2188,BALOTRA,SIWANA,GOLIYA,,9,67
2189,BALOTRA,SIWANA,GURA,,9,67
2190,BALOTRA,SIWANA,INDRANA,,9,67
2191,BALOTRA,SIWANA,ITWAYA,,9,67
2192,BALOTRA,SIWANA,KANKHI,,9,67
2193,BALOTRA,SIWANA,KATHARI,,9,67
2194,BALOTRA,SIWANA,KHAKHARLAI,,9,67
2195,BALOTRA,SIWANA,KUNDAL,,9,67
2196,BALOTRA,SIWANA,KUSEEP,,9,67
2197,BALOTRA,SIWANA,MAHILAWAS,,9,67
2198,BALOTRA,SIWANA,MANGI,,9,67
2199,BALOTRA,SIWANA,MAWARI,,9,67
2200,BALOTRA,SIWANA,MELI,,9,67
2201,BALOTRA,SIWANA,MITHORA,,9,67
2202,BALOTRA,SIWANA,MOKALSAR,,9,67
2203,BALOTRA,SIWANA,MOOTHALI,,9,67
2204,BALOTRA,SIWANA,MOTISARA,,9,67
2205,BALOTRA,SIWANA,NAL,,9,67
2206,BALOTRA,SIWANA,PADARDI KALAN,,9,67
2207,BALOTRA,SIWANA,PADROO,,9,67
2208,BALOTRA,SIWANA,PAUN,,9,67
2209,BALOTRA,SIWANA,RAMANIYA,,9,67
2210,BALOTRA,SIWANA,SELA,,9,67
2211,BALOTRA,SIWANA,SINER,,9,67
2212,BALOTRA,SIWANA,THAPAN,,9,67
2213,BHARATPUR,BAYANA,BAGREN,,10,68
2214,BHARATPUR,BAYANA,BAJNA,,10,68
2215,BHARATPUR,BAYANA,BANDH BARETHA,,10,68
2216,BHARATPUR,BAYANA,BARKHEDA,,10,68
2217,BHARATPUR,BAYANA,BARODA,,10,68
2218,BHARATPUR,BAYANA,BEERAMPURA,,10,68
2219,BHARATPUR,BAYANA,BIDYARI,,10,68
2220,BHARATPUR,BAYANA,BRAHAMBAD,,10,68
2221,BHARATPUR,BAYANA,DAHGAON,,10,68
2222,BHARATPUR,BAYANA,DHADREN,,10,68
2223,BHARATPUR,BAYANA,FARSO,,10,68
2224,BHARATPUR,BAYANA,GAZIPUR,,10,68
2225,BHARATPUR,BAYANA,GURDHA NADI,,10,68
2226,BHARATPUR,BAYANA,HARNAGAR,,10,68
2227,BHARATPUR,BAYANA,JAISORA,,10,68
2228,BHARATPUR,BAYANA,JASPURA MOROLI,,10,68
2229,BHARATPUR,BAYANA,KAIR,,10,68
2230,BHARATPUR,BAYANA,KALSARA,,10,68
2231,BHARATPUR,BAYANA,KANAWAR,,10,68
2232,BHARATPUR,BAYANA,KAPOORA MALOOKA,,10,68
2233,BHARATPUR,BAYANA,KARWARI,,10,68
2234,BHARATPUR,BAYANA,KHANKHERA,,10,68
2235,BHARATPUR,BAYANA,KHARERI,,10,68
2236,BHARATPUR,BAYANA,KHERLI GADASIYA,,10,68
2237,BHARATPUR,BAYANA,KHOHRA,,10,68
2238,BHARATPUR,BAYANA,KHOOT KHERA,,10,68
2239,BHARATPUR,BAYANA,LAHCHORA KALAN,,10,68
2240,BHARATPUR,BAYANA,MAHLONI,,10,68
2241,BHARATPUR,BAYANA,MAHMADPURA,,10,68
2242,BHARATPUR,BAYANA,MAHRAWAR,,10,68
2243,BHARATPUR,BAYANA,MILAKPUR,,10,68
2244,BHARATPUR,BAYANA,NAHROLI,,10,68
2245,BHARATPUR,BAYANA,NAROLI,,10,68
2246,BHARATPUR,BAYANA,NAWALI,,10,68
2247,BHARATPUR,BAYANA,PALIDANG,,10,68
2248,BHARATPUR,BAYANA,PARUA,,10,68
2249,BHARATPUR,BAYANA,PURABAI KHEDA,,10,68
2250,BHARATPUR,BAYANA,SALABAD,,10,68
2251,BHARATPUR,BAYANA,SAMOGAR,,10,68
2252,BHARATPUR,BAYANA,SEEDPUR,,10,68
2253,BHARATPUR,BAYANA,SHAHPUR,,10,68
2254,BHARATPUR,BAYANA,SHERGARH,,10,68
2255,BHARATPUR,BAYANA,SINGHANIYA,,10,68
2256,BHARATPUR,BAYANA,SINGHARA,,10,68
2257,BHARATPUR,BAYANA,TARSOOMA,,10,68
2258,BHARATPUR,BAYANA,THANA DANG,,10,68
2259,BHARATPUR,BHUSAWAR,ALIPUR,,10,69
2260,BHARATPUR,BHUSAWAR,BABEKHAR,,10,69
2261,BHARATPUR,BHUSAWAR,BACHRAIN,,10,69
2262,BHARATPUR,BHUSAWAR,BALLABH GARH,,10,69
2263,BHARATPUR,BHUSAWAR,BARAULI,,10,69
2264,BHARATPUR,BHUSAWAR,BHAISEENA,,10,69
2265,BHARATPUR,BHUSAWAR,CHAINTOLI,,10,69
2266,BHARATPUR,BHUSAWAR,CHHOKARWARA KALAN,,10,69
2267,BHARATPUR,BHUSAWAR,DEEWALI,,10,69
2268,BHARATPUR,BHUSAWAR,GHATARI,,10,69
2269,BHARATPUR,BHUSAWAR,GOGERA,,10,69
2270,BHARATPUR,BHUSAWAR,ITAMADA,,10,69
2271,BHARATPUR,BHUSAWAR,JHAROTI,,10,69
2272,BHARATPUR,BHUSAWAR,KAMALPURA,,10,69
2273,BHARATPUR,BHUSAWAR,MAINAPURA,,10,69
2274,BHARATPUR,BHUSAWAR,NAIWARA,,10,69
2275,BHARATPUR,BHUSAWAR,NAROLI,,10,69
2276,BHARATPUR,BHUSAWAR,NITHAR,,10,69
2277,BHARATPUR,BHUSAWAR,PATHENA,,10,69
2278,BHARATPUR,BHUSAWAR,RANDHEER GARH,,10,69
2279,BHARATPUR,BHUSAWAR,SALEMPUR KALAN,,10,69
2280,BHARATPUR,BHUSAWAR,SALEMPUR KHURD,,10,69
2281,BHARATPUR,BHUSAWAR,SENDHALI,,10,69
2282,BHARATPUR,BHUSAWAR,SUHARI,,10,69
2283,DEEG,DEEG,AU,,11,70
2284,DEEG,DEEG,BADANGARH,,11,70
2285,DEEG,DEEG,BAHAJ,,11,70
2286,DEEG,DEEG,BANDHA CHAUTH,,11,70
2287,DEEG,DEEG,BARAI,,11,70
2288,DEEG,DEEG,BAROLI CHAUTH,,11,70
2289,DEEG,DEEG,BEDHAM,,11,70
2290,DEEG,DEEG,CHULHERA,,11,70
2291,DEEG,DEEG,DANTLOTHI,,11,70
