GP ID,Old District Name,New District,Block Name,GP Name,Urbanies,District ID,Block ID
1.0,BHILWARA,BHILWARA,BIJOLIYA,AAROLI,,12.0,3.0
2.0,BHILWARA,BHILWARA,BIJOLIYA,BHOPATPURA,,12.0,3.0
3.0,BHILWARA,BHILWARA,BIJOLIYA,BIJOLIYA KALAN,Urbanies,12.0,3.0
4.0,BHILWARA,BHILWARA,BIJOLIYA,BIJOLIYAN KHURD,,12.0,3.0
5.0,BHILWARA,BHILWARA,BIJOLIYA,CHAND JI KI KHEDI,,12.0,3.0
6.0,BHILWARA,BHILWARA,BIJOLIYA,GOPALPURA,,12.0,3.0
7.0,BHILWARA,BHILWARA,BIJOLIYA,GURHA,,12.0,3.0
8.0,BHILWARA,BHILWARA,BIJOLIYA,JALENDRI,,12.0,3.0
9.0,BHILWARA,BHILWARA,BIJOLIYA,KANSYA,,12.0,3.0
10.0,BHILWARA,BHILWARA,BIJOLIYA,LAKSHMI KHEDA,,12.0,3.0
11.0,BHILWARA,BHILWARA,BIJOLIYA,MAKREDI,,12.0,3.0
12.0,BHILWARA,BHILWARA,BIJOLIYA,MAL KA KHERA,,12.0,3.0
13.0,BHILWARA,BHILWARA,BIJOLIYA,MANGTALA,,12.0,3.0
14.0,BHILWARA,BHILWARA,BIJOLIYA,NAYANAGAR,,12.0,3.0
15.0,BHILWARA,BHILWARA,BIJOLIYA,SADARAM JI KA KHERA,,12.0,3.0
16.0,BHILWARA,BHILWARA,BIJOLIYA,SALAWATIYA,,12.0,3.0
17.0,BHILWARA,BHILWARA,BIJOLIYA,SHYAMPURA,,12.0,3.0
18.0,BHILWARA,BHILWARA,BIJOLIYA,SUKHPURA,,12.0,3.0
19.0,BHILWARA,BHILWARA,BIJOLIYA,THARODA,,12.0,3.0
20.0,BHILWARA,BHILWARA,BIJOLIYA,TILASWAN,,12.0,3.0
21.0,BHILWARA,BHILWARA,BIJOLIYA,UMA JI KA KHERA,,12.0,3.0
22.0,BHILWARA,BHILWARA,BIJOLIYA,VIKRAMPURA,,12.0,3.0
1.0,BHILWARA,BHILWARA,HURDA,AGUNCHA,,12.0,4.0
2.0,BHILWARA,BHILWARA,HURDA,ANTALI,,12.0,4.0
3.0,BHILWARA,BHILWARA,HURDA,BARANTIYA,,12.0,4.0
4.0,BHILWARA,BHILWARA,HURDA,BARLA,,12.0,4.0
5.0,BHILWARA,BHILWARA,HURDA,BHOJRAS,,12.0,4.0
6.0,BHILWARA,BHILWARA,HURDA,DANTRA,,12.0,4.0
7.0,BHILWARA,BHILWARA,HURDA,GAGERA,,12.0,4.0
8.0,BHILWARA,BHILWARA,HURDA,GARHWALON KA KHERA,,12.0,4.0
9.0,BHILWARA,BHILWARA,HURDA,HURDA,,12.0,4.0
10.0,BHILWARA,BHILWARA,HURDA,JAALKHERA,,12.0,4.0
11.0,BHILWARA,BHILWARA,HURDA,JALAMPURA,,12.0,4.0
12.0,BHILWARA,BHILWARA,HURDA,KANIYA,,12.0,4.0
13.0,BHILWARA,BHILWARA,HURDA,KANWALIYAS,,12.0,4.0
14.0,BHILWARA,BHILWARA,HURDA,KHEJRI,,12.0,4.0
15.0,BHILWARA,BHILWARA,HURDA,KOTRI,,12.0,4.0
16.0,BHILWARA,BHILWARA,HURDA,LAMBA,,12.0,4.0
17.0,BHILWARA,BHILWARA,HURDA,PHALAMADA,,12.0,4.0
18.0,BHILWARA,BHILWARA,HURDA,RUPAHELI,,12.0,4.0
19.0,BHILWARA,BHILWARA,HURDA,SARERI,,12.0,4.0
20.0,BHILWARA,BHILWARA,HURDA,SODAR,,12.0,4.0
21.0,BHILWARA,BHILWARA,HURDA,TASWARIYA,,12.0,4.0
22.0,BHILWARA,BHILWARA,HURDA,TONKARWAD,,12.0,4.0
23.0,BHILWARA,BHILWARA,HURDA,UNKHLIYA,,12.0,4.0
1.0,BHILWARA,BHILWARA,JAHAZPUR,AMALDA,,12.0,5.0
2.0,BHILWARA,BHILWARA,JAHAZPUR,AMARGARH,,12.0,5.0
3.0,BHILWARA,BHILWARA,JAHAZPUR,AMARWASI,,12.0,5.0
4.0,BHILWARA,BHILWARA,JAHAZPUR,BAGUDAR,,12.0,5.0
5.0,BHILWARA,BHILWARA,JAHAZPUR,BANKRA,,12.0,5.0
6.0,BHILWARA,BHILWARA,JAHAZPUR,BARODA,,12.0,5.0
7.0,BHILWARA,BHILWARA,JAHAZPUR,BAWRI,,12.0,5.0
8.0,BHILWARA,BHILWARA,JAHAZPUR,BEI,,12.0,5.0
9.0,BHILWARA,BHILWARA,JAHAZPUR,BHARNI KALAN,,12.0,5.0
10.0,BHILWARA,BHILWARA,JAHAZPUR,BHRAGUNAGAR,,12.0,5.0
11.0,BHILWARA,BHILWARA,JAHAZPUR,BIHARA,,12.0,5.0
12.0,BHILWARA,BHILWARA,JAHAZPUR,BILETHA,,12.0,5.0
13.0,BHILWARA,BHILWARA,JAHAZPUR,DHOR,,12.0,5.0
14.0,BHILWARA,BHILWARA,JAHAZPUR,DHUNWALA,,12.0,5.0
15.0,BHILWARA,BHILWARA,JAHAZPUR,FALASIYA,,12.0,5.0
16.0,BHILWARA,BHILWARA,JAHAZPUR,GADOLI,,12.0,5.0
17.0,BHILWARA,BHILWARA,JAHAZPUR,GANDHER,,12.0,5.0
18.0,BHILWARA,BHILWARA,JAHAZPUR,GANGITHALA,,12.0,5.0
19.0,BHILWARA,BHILWARA,JAHAZPUR,GURHA,,12.0,5.0
20.0,BHILWARA,BHILWARA,JAHAZPUR,ITUNDA,,12.0,5.0
21.0,BHILWARA,BHILWARA,JAHAZPUR,JAMOLI,,12.0,5.0
22.0,BHILWARA,BHILWARA,JAHAZPUR,KHAJURI,,12.0,5.0
23.0,BHILWARA,BHILWARA,JAHAZPUR,KISHANGARH,,12.0,5.0
24.0,BHILWARA,BHILWARA,JAHAZPUR,KUCHALWARA KALAN,,12.0,5.0
25.0,BHILWARA,BHILWARA,JAHAZPUR,KURADIYA,,12.0,5.0
26.0,BHILWARA,BHILWARA,JAHAZPUR,LUHARI KALAN,,12.0,5.0
27.0,BHILWARA,BHILWARA,JAHAZPUR,MANOHARPURA,,12.0,5.0
28.0,BHILWARA,BHILWARA,JAHAZPUR,PANDER,,12.0,5.0
29.0,BHILWARA,BHILWARA,JAHAZPUR,PIPLUND,,12.0,5.0
30.0,BHILWARA,BHILWARA,JAHAZPUR,RAWAT KHERA,,12.0,5.0
31.0,BHILWARA,BHILWARA,JAHAZPUR,ROPAN,,12.0,5.0
32.0,BHILWARA,BHILWARA,JAHAZPUR,SARSIYA,,12.0,5.0
33.0,BHILWARA,BHILWARA,JAHAZPUR,SHAKKAR GARH,,12.0,5.0
34.0,BHILWARA,BHILWARA,JAHAZPUR,TIKAR,,12.0,5.0
35.0,BHILWARA,BHILWARA,JAHAZPUR,TITORA(JAGIR),,12.0,5.0
36.0,BHILWARA,BHILWARA,JAHAZPUR,TITORI,,12.0,5.0
37.0,BHILWARA,BHILWARA,JAHAZPUR,ULELA,,12.0,5.0
38.0,BHILWARA,BHILWARA,JAHAZPUR,UNCHA,,12.0,5.0
1.0,BHILWARA,BHILWARA,KAREDA,AMDALA,,12.0,6.0
2.0,BHILWARA,BHILWARA,KAREDA,BEMALI,,12.0,6.0
3.0,BHILWARA,BHILWARA,KAREDA,BHABHANA,,12.0,6.0
4.0,BHILWARA,BHILWARA,KAREDA,CHANDRAS,,12.0,6.0
5.0,BHILWARA,BHILWARA,KAREDA,CHAWANDIYA,,12.0,6.0
6.0,BHILWARA,BHILWARA,KAREDA,CHILESHWAR,,12.0,6.0
7.0,BHILWARA,BHILWARA,KAREDA,CHITAMBA,,12.0,6.0
8.0,BHILWARA,BHILWARA,KAREDA,DAHIMATHA,,12.0,6.0
9.0,BHILWARA,BHILWARA,KAREDA,DHUWALA(KAREDA),,12.0,6.0
10.0,BHILWARA,BHILWARA,KAREDA,GORKHIYA,,12.0,6.0
11.0,BHILWARA,BHILWARA,KAREDA,GOVERDHANPURA,,12.0,6.0
12.0,BHILWARA,BHILWARA,KAREDA,GYANGARH,,12.0,6.0
13.0,BHILWARA,BHILWARA,KAREDA,KABRADIYA,,12.0,6.0
14.0,BHILWARA,BHILWARA,KAREDA,KAREDA,,12.0,6.0
15.0,BHILWARA,BHILWARA,KAREDA,KIDIMAL,,12.0,6.0
16.0,BHILWARA,BHILWARA,KAREDA,LADUWAS,,12.0,6.0
17.0,BHILWARA,BHILWARA,KAREDA,MOTA KA KHERA,,12.0,6.0
18.0,BHILWARA,BHILWARA,KAREDA,NARELI,,12.0,6.0
19.0,BHILWARA,BHILWARA,KAREDA,NIMBAHERA JATAN,,12.0,6.0
20.0,BHILWARA,BHILWARA,KAREDA,RAMPURIYA,,12.0,6.0
21.0,BHILWARA,BHILWARA,KAREDA,SAHNUNDA,,12.0,6.0
22.0,BHILWARA,BHILWARA,KAREDA,SHIVPUR,,12.0,6.0
23.0,BHILWARA,BHILWARA,KAREDA,THANA,,12.0,6.0
24.0,BHILWARA,BHILWARA,KAREDA,UMRI,,12.0,6.0
1.0,BHILWARA,BHILWARA,KOTRI,AAMA,,12.0,7.0
2.0,BHILWARA,BHILWARA,KOTRI,AASOP,,12.0,7.0
3.0,BHILWARA,BHILWARA,KOTRI,AKOLA,,12.0,7.0
4.0,BHILWARA,BHILWARA,KOTRI,BADLA,,12.0,7.0
5.0,BHILWARA,BHILWARA,KOTRI,BAN KA KHEDA,,12.0,7.0
6.0,BHILWARA,BHILWARA,KOTRI,BARLIYAS,,12.0,7.0
7.0,BHILWARA,BHILWARA,KOTRI,BIRDHOL,,12.0,7.0
8.0,BHILWARA,BHILWARA,KOTRI,BISHNIYA,,12.0,7.0
9.0,BHILWARA,BHILWARA,KOTRI,BORDA,,12.0,7.0
10.0,BHILWARA,BHILWARA,KOTRI,CHHAPDEL,,12.0,7.0
11.0,BHILWARA,BHILWARA,KOTRI,DANTRA,,12.0,7.0
12.0,BHILWARA,BHILWARA,KOTRI,GAHULI,,12.0,7.0
13.0,BHILWARA,BHILWARA,KOTRI,GEGA KA KHEDA,,12.0,7.0
14.0,BHILWARA,BHILWARA,KOTRI,GENDLIYA,,12.0,7.0
15.0,BHILWARA,BHILWARA,KOTRI,JAWAL,,12.0,7.0
16.0,BHILWARA,BHILWARA,KOTRI,JEEVA KHEDA,,12.0,7.0
17.0,BHILWARA,BHILWARA,KOTRI,KAKROLIYA GHATI,,12.0,7.0
18.0,BHILWARA,BHILWARA,KOTRI,KANTI,,12.0,7.0
19.0,BHILWARA,BHILWARA,KOTRI,KISHANGARH,,12.0,7.0
20.0,BHILWARA,BHILWARA,KOTRI,KOTHAJ,,12.0,7.0
21.0,BHILWARA,BHILWARA,KOTRI,KOTRI,,12.0,7.0
22.0,BHILWARA,BHILWARA,KOTRI,LASADIYA,,12.0,7.0
23.0,BHILWARA,BHILWARA,KOTRI,MANSHA,,12.0,7.0
24.0,BHILWARA,BHILWARA,KOTRI,NANDRAI,,12.0,7.0
25.0,BHILWARA,BHILWARA,KOTRI,PAROLI,,12.0,7.0
26.0,BHILWARA,BHILWARA,KOTRI,RASED,,12.0,7.0
27.0,BHILWARA,BHILWARA,KOTRI,REDWAS,,12.0,7.0
28.0,BHILWARA,BHILWARA,KOTRI,REETH,,12.0,7.0
29.0,BHILWARA,BHILWARA,KOTRI,SANKHARA,,12.0,7.0
30.0,BHILWARA,BHILWARA,KOTRI,SATOLA KA KHERA,,12.0,7.0
31.0,BHILWARA,BHILWARA,KOTRI,SAWAIPUR,,12.0,7.0
32.0,BHILWARA,BHILWARA,KOTRI,SUTHEPA,,12.0,7.0
33.0,BHILWARA,BHILWARA,KOTRI,UDLIYAS,,12.0,7.0
1.0,BHILWARA,BHILWARA,MANDAL,ALMAS,,12.0,8.0
2.0,BHILWARA,BHILWARA,MANDAL,AMARGARH,,12.0,8.0
3.0,BHILWARA,BHILWARA,MANDAL,BAGORE,,12.0,8.0
4.0,BHILWARA,BHILWARA,MANDAL,BAWADI,,12.0,8.0
5.0,BHILWARA,BHILWARA,MANDAL,BAWALAS,,12.0,8.0
6.0,BHILWARA,BHILWARA,MANDAL,BHADU,,12.0,8.0
7.0,BHILWARA,BHILWARA,MANDAL,BHAGWANPURA,,12.0,8.0
8.0,BHILWARA,BHILWARA,MANDAL,BHAWLAS,,12.0,8.0
9.0,BHILWARA,BHILWARA,MANDAL,BHEEMDIYAS,,12.0,8.0
10.0,BHILWARA,BHILWARA,MANDAL,CHANKHED,,12.0,8.0
11.0,BHILWARA,BHILWARA,MANDAL,DHUWALA(MANDAL),,12.0,8.0
12.0,BHILWARA,BHILWARA,MANDAL,GHODAS,,12.0,8.0
13.0,BHILWARA,BHILWARA,MANDAL,JORAWARPURA,,12.0,8.0
14.0,BHILWARA,BHILWARA,MANDAL,KERIYA,,12.0,8.0
15.0,BHILWARA,BHILWARA,MANDAL,LEERDIYA,,12.0,8.0
16.0,BHILWARA,BHILWARA,MANDAL,LESWA,,12.0,8.0
17.0,BHILWARA,BHILWARA,MANDAL,LUHARIYA,,12.0,8.0
18.0,BHILWARA,BHILWARA,MANDAL,MANDAL,,12.0,8.0
19.0,BHILWARA,BHILWARA,MANDAL,MEJA,,12.0,8.0
20.0,BHILWARA,BHILWARA,MANDAL,NEEM KA KHERA,,12.0,8.0
21.0,BHILWARA,BHILWARA,MANDAL,PITHAS,,12.0,8.0
22.0,BHILWARA,BHILWARA,MANDAL,SANTOKPURA,,12.0,8.0
23.0,BHILWARA,BHILWARA,MANDAL,SIDIYAS,,12.0,8.0
24.0,BHILWARA,BHILWARA,MANDAL,SURAS,,12.0,8.0
25.0,BHILWARA,BHILWARA,MANDAL,TAHUKA,,12.0,8.0
1.0,BHILWARA,BHILWARA,MANDALGARH,BALDARKHAN,,12.0,9.0
2.0,BHILWARA,BHILWARA,MANDALGARH,BARUNDNI,,12.0,9.0
3.0,BHILWARA,BHILWARA,MANDALGARH,BEEKRAN,,12.0,9.0
4.0,BHILWARA,BHILWARA,MANDALGARH,BIGOD,Urbanies,12.0,9.0
5.0,BHILWARA,BHILWARA,MANDALGARH,DHAKAR KHERI,,12.0,9.0
6.0,BHILWARA,BHILWARA,MANDALGARH,DHAMNIYA,,12.0,9.0
7.0,BHILWARA,BHILWARA,MANDALGARH,DOLPURA,,12.0,9.0
8.0,BHILWARA,BHILWARA,MANDALGARH,GENOLI,,12.0,9.0
9.0,BHILWARA,BHILWARA,MANDALGARH,HODA,,12.0,9.0
10.0,BHILWARA,BHILWARA,MANDALGARH,JALIYA,,12.0,9.0
11.0,BHILWARA,BHILWARA,MANDALGARH,JASSU JI KA KHERA,,12.0,9.0
12.0,BHILWARA,BHILWARA,MANDALGARH,JHANJHOLA,,12.0,9.0
13.0,BHILWARA,BHILWARA,MANDALGARH,JOJWA,,12.0,9.0
14.0,BHILWARA,BHILWARA,MANDALGARH,KACHOLA,,12.0,9.0
15.0,BHILWARA,BHILWARA,MANDALGARH,KALYANPURA,,12.0,9.0
16.0,BHILWARA,BHILWARA,MANDALGARH,KHACHROL,,12.0,9.0
17.0,BHILWARA,BHILWARA,MANDALGARH,KHATWADA,,12.0,9.0
18.0,BHILWARA,BHILWARA,MANDALGARH,LADPURA,,12.0,9.0
19.0,BHILWARA,BHILWARA,MANDALGARH,MAHUWA,,12.0,9.0
20.0,BHILWARA,BHILWARA,MANDALGARH,MANPURA,,12.0,9.0
21.0,BHILWARA,BHILWARA,MANDALGARH,MOHANPURA,,12.0,9.0
22.0,BHILWARA,BHILWARA,MANDALGARH,MOTORON KA KHERA,,12.0,9.0
23.0,BHILWARA,BHILWARA,MANDALGARH,MUKUNDPURIYA,,12.0,9.0
24.0,BHILWARA,BHILWARA,MANDALGARH,RAJGARH,,12.0,9.0
25.0,BHILWARA,BHILWARA,MANDALGARH,RALAYATA,,12.0,9.0
26.0,BHILWARA,BHILWARA,MANDALGARH,SARANA,,12.0,9.0
27.0,BHILWARA,BHILWARA,MANDALGARH,SARTHALA,,12.0,9.0
28.0,BHILWARA,BHILWARA,MANDALGARH,SHYAMGARH,,12.0,9.0
29.0,BHILWARA,BHILWARA,MANDALGARH,SINGOLI,,12.0,9.0
30.0,BHILWARA,BHILWARA,MANDALGARH,SRINAGAR,,12.0,9.0
31.0,BHILWARA,BHILWARA,MANDALGARH,SURAS,,12.0,9.0
32.0,BHILWARA,BHILWARA,MANDALGARH,THALKALAN,,12.0,9.0
1.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),ASHAHOLI,,12.0,10.0
2.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),BAGOLIYA,,12.0,10.0
3.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),BANGAR,,12.0,10.0
4.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),BHEETA,,12.0,10.0
5.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),BORANA,,12.0,10.0
6.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),BORIYA PURA,,12.0,10.0
7.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),DEVRIYA,,12.0,10.0
8.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),GALWA,,12.0,10.0
9.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),JHADOL,,12.0,10.0
10.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),KHAKHAR MALA,,12.0,10.0
11.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),KHEMANA,,12.0,10.0
12.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),KOT,,12.0,10.0
13.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),MOKHUNDA,,12.0,10.0
14.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),NAHRI,,12.0,10.0
15.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),NANDSHA,,12.0,10.0
16.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),NARAYAN KHERA,,12.0,10.0
17.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),NATHDIYAS,,12.0,10.0
18.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),PALRA,,12.0,10.0
19.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),PITHA KA KHERA,,12.0,10.0
20.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),SAGREV,,12.0,10.0
21.0,BHILWARA,BHILWARA,RAIPUR (Bhilwara),THALA,,12.0,10.0
1.0,BHILWARA,BHILWARA,SAHARA,AAMLI,,12.0,11.0
2.0,BHILWARA,BHILWARA,SAHARA,ARNIYA,,12.0,11.0
3.0,BHILWARA,BHILWARA,SAHARA,BHARAK,,12.0,11.0
4.0,BHILWARA,BHILWARA,SAHARA,BHUNAS,,12.0,11.0
5.0,BHILWARA,BHILWARA,SAHARA,CHAWANDIYA,,12.0,11.0
6.0,BHILWARA,BHILWARA,SAHARA,CHIDKHERA,,12.0,11.0
7.0,BHILWARA,BHILWARA,SAHARA,DELANA,,12.0,11.0
8.0,BHILWARA,BHILWARA,SAHARA,DHOSAR,,12.0,11.0
9.0,BHILWARA,BHILWARA,SAHARA,GANESHPURA,,12.0,11.0
10.0,BHILWARA,BHILWARA,SAHARA,GOVALIYA,,12.0,11.0
11.0,BHILWARA,BHILWARA,SAHARA,KANGANI,,12.0,11.0
12.0,BHILWARA,BHILWARA,SAHARA,KHANKHALA,,12.0,11.0
13.0,BHILWARA,BHILWARA,SAHARA,KOSHITHAL,,12.0,11.0
14.0,BHILWARA,BHILWARA,SAHARA,LAKHOLA,,12.0,11.0
15.0,BHILWARA,BHILWARA,SAHARA,MAHENDRAGARH,,12.0,11.0
16.0,BHILWARA,BHILWARA,SAHARA,MAJHAWAS,,12.0,11.0
17.0,BHILWARA,BHILWARA,SAHARA,NANDSA,,12.0,11.0
18.0,BHILWARA,BHILWARA,SAHARA,NEGDIYA KA KHEDA,,12.0,11.0
19.0,BHILWARA,BHILWARA,SAHARA,POTLAN,,12.0,11.0
20.0,BHILWARA,BHILWARA,SAHARA,SAHARA,,12.0,11.0
21.0,BHILWARA,BHILWARA,SAHARA,SALERA,,12.0,11.0
22.0,BHILWARA,BHILWARA,SAHARA,SARGAON,,12.0,11.0
23.0,BHILWARA,BHILWARA,SAHARA,SATLIYAS,,12.0,11.0
24.0,BHILWARA,BHILWARA,SAHARA,SHIVRATI,,12.0,11.0
25.0,BHILWARA,BHILWARA,SAHARA,SONIYANA,,12.0,11.0
26.0,BHILWARA,BHILWARA,SAHARA,SURAWAS,,12.0,11.0
27.0,BHILWARA,BHILWARA,SAHARA,ULLAI,,12.0,11.0
28.0,BHILWARA,BHILWARA,SAHARA,UMMEDPURA,,12.0,11.0
1.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),AAMLI KALAN,,12.0,12.0
2.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),ARNIYA GHORA,,12.0,12.0
3.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),ARNIYA RASA,,12.0,12.0
4.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),ARWAD,,12.0,12.0
5.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),BACHHKHERA,,12.0,12.0
6.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),BALAPURA,,12.0,12.0
7.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),BANSEDA,,12.0,12.0
8.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),BHOJPUR,,12.0,12.0
9.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),BILIYA,,12.0,12.0
10.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),BORDA,,12.0,12.0
11.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),DABLA CHANDA,,12.0,12.0
12.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),DABLA KACHRA,,12.0,12.0
13.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),DAULATPURA,,12.0,12.0
14.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),DEVRIYA,,12.0,12.0
15.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),DHANOP,,12.0,12.0
16.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),DHIKOLA,,12.0,12.0
17.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),DOHARIYA,,12.0,12.0
18.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),EITDIYA,,12.0,12.0
19.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),EITMARIYA,,12.0,12.0
20.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),GIRDIYA,,12.0,12.0
21.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),HUKAMPURA,,12.0,12.0
22.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),KADI SAHANA,,12.0,12.0
23.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),KANECHAN KALAN,,12.0,12.0
24.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),KANECHAN KHURD,,12.0,12.0
25.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),KHAMOR,,12.0,12.0
26.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),KOTHIYA,,12.0,12.0
27.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),LASADIYA,,12.0,12.0
28.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),LULAS,,12.0,12.0
29.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),MATAJI KA KHERA,,12.0,12.0
30.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),MINDOLIYA,,12.0,12.0
31.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),NAI RAJYAS,,12.0,12.0
32.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),PHOOLIYA KALAN,,12.0,12.0
33.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),PHOOLIYA KHURD,,12.0,12.0
34.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),PRATAPPURA,,12.0,12.0
35.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),REHAD,,12.0,12.0
36.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),SANGARI,,12.0,12.0
37.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),SANGRIYA,,12.0,12.0
38.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),TASWARIYA BANSA,,12.0,12.0
39.0,BHILWARA,BHILWARA,SHAHPURA (Bhilwara),TEHNAL,,12.0,12.0
1.0,BHILWARA,BHILWARA,SUWANA,AAMLIGARH(PA),,12.0,13.0
2.0,BHILWARA,BHILWARA,SUWANA,ARJIYA,,12.0,13.0
3.0,BHILWARA,BHILWARA,SUWANA,ATUN,,12.0,13.0
4.0,BHILWARA,BHILWARA,SUWANA,BARDOD,,12.0,13.0
5.0,BHILWARA,BHILWARA,SUWANA,BHOLI,,12.0,13.0
6.0,BHILWARA,BHILWARA,SUWANA,BHOPALGARH,,12.0,13.0
7.0,BHILWARA,BHILWARA,SUWANA,BILIYA KALAN,,12.0,13.0
8.0,BHILWARA,BHILWARA,SUWANA,DANTHAL,,12.0,13.0
9.0,BHILWARA,BHILWARA,SUWANA,DARIBA,,12.0,13.0
10.0,BHILWARA,BHILWARA,SUWANA,DEOLI,,12.0,13.0
11.0,BHILWARA,BHILWARA,SUWANA,DUDIYA,,12.0,13.0
12.0,BHILWARA,BHILWARA,SUWANA,GATHEELA KHERA,,12.0,13.0
13.0,BHILWARA,BHILWARA,SUWANA,GUNDALI,,12.0,13.0
14.0,BHILWARA,BHILWARA,SUWANA,GURLAN,,12.0,13.0
15.0,BHILWARA,BHILWARA,SUWANA,GUWARDI,,12.0,13.0
16.0,BHILWARA,BHILWARA,SUWANA,HALED,,12.0,13.0
17.0,BHILWARA,BHILWARA,SUWANA,KANDA,,12.0,13.0
18.0,BHILWARA,BHILWARA,SUWANA,KAROI,,12.0,13.0
19.0,BHILWARA,BHILWARA,SUWANA,KHERABAD,,12.0,13.0
20.0,BHILWARA,BHILWARA,SUWANA,KOCHRIYA,,12.0,13.0
21.0,BHILWARA,BHILWARA,SUWANA,KODUKOTA,,12.0,13.0
22.0,BHILWARA,BHILWARA,SUWANA,MAHUWA KALAN,,12.0,13.0
23.0,BHILWARA,BHILWARA,SUWANA,MALOLA,,12.0,13.0
24.0,BHILWARA,BHILWARA,SUWANA,MANGROP,,12.0,13.0
25.0,BHILWARA,BHILWARA,SUWANA,OJYADA,,12.0,13.0
26.0,BHILWARA,BHILWARA,SUWANA,PALRI,,12.0,13.0
27.0,BHILWARA,BHILWARA,SUWANA,PANSAL,,12.0,13.0
28.0,BHILWARA,BHILWARA,SUWANA,PATLIYAS,,12.0,13.0
29.0,BHILWARA,BHILWARA,SUWANA,PEEPLI,,12.0,13.0
30.0,BHILWARA,BHILWARA,SUWANA,RAMPURIYA,,12.0,13.0
31.0,BHILWARA,BHILWARA,SUWANA,RICHADA,,12.0,13.0
32.0,BHILWARA,BHILWARA,SUWANA,RUPAHELI,,12.0,13.0
33.0,BHILWARA,BHILWARA,SUWANA,SANGWA,,12.0,13.0
34.0,BHILWARA,BHILWARA,SUWANA,SETHURIYA,,12.0,13.0
35.0,BHILWARA,BHILWARA,SUWANA,SIND DIYAS,,12.0,13.0
36.0,BHILWARA,BHILWARA,SUWANA,SUWANA,,12.0,13.0
37.0,BHILWARA,BHILWARA,SUWANA,SWAROOPGANJ,,12.0,13.0
1.0,BIKANER,BIKANER,BAJJU KHALSA,6-8 SANTOSH NAGAR,,13.0,1.0
2.0,BIKANER,BIKANER,BAJJU KHALSA,BAJJU,,13.0,1.0
